model,question_id,language,mean_score,historian_grade,abs_error,accuracy,accuracy_pct,response_count,language_label
Qwen/Qwen2.5-7B-Instruct-Turbo,phanariot,ro,7.0,2.0,5.0,0.4444444444444444,44.44444444444444,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,hu_kingdom,hu,7.4,10.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,phanariot,en,6.8,2.0,4.8,0.4666666666666667,46.666666666666664,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,hu_kingdom,ru,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,phanariot,hu,6.2,2.0,4.2,0.5333333333333333,53.333333333333336,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_demography,ro,7.4,8.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,phanariot,ru,7.0,2.0,5.0,0.4444444444444444,44.44444444444444,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_demography,en,6.4,8.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_demography,hu,3.6,8.0,4.4,0.5111111111111111,51.11111111111111,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_demography,ru,7.4,8.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,RU
moonshotai/Kimi-K2-Instruct,mihai_viteazul,ru,7.0,2.0,5.0,0.4444444444444444,44.44444444444444,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,phanariot,ro,5.2,2.0,3.2,0.6444444444444444,64.44444444444444,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,phanariot,en,5.0,2.0,3.0,0.6666666666666667,66.66666666666667,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,mihai_viteazul,ro,6.2,2.0,4.2,0.5333333333333333,53.333333333333336,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,phanariot,hu,5.6,2.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,mihai_viteazul,en,7.0,2.0,5.0,0.4444444444444444,44.44444444444444,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,phanariot,ru,5.4,2.0,3.4000000000000004,0.6222222222222222,62.22222222222222,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,mihai_viteazul,hu,2.6,2.0,0.6000000000000001,0.9333333333333333,93.33333333333333,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,mihai_viteazul,ru,7.0,2.0,5.0,0.4444444444444444,44.44444444444444,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,d_r_continuity,ro,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,d_r_continuity,en,7.0,1.0,6.0,0.33333333333333337,33.333333333333336,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,d_r_continuity,hu,6.8,1.0,5.8,0.3555555555555556,35.555555555555564,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,mihai_viteazul,ro,5.6,2.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,d_r_continuity,ru,7.2,1.0,6.2,0.3111111111111111,31.11111111111111,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,mihai_viteazul,en,6.2,2.0,4.2,0.5333333333333333,53.333333333333336,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,ottoman_rule,ro,6.6,9.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,mihai_viteazul,hu,3.4,2.0,1.4,0.8444444444444444,84.44444444444444,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,ottoman_rule,en,7.6,9.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,mihai_viteazul,ru,4.6,2.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,ottoman_rule,hu,6.8,9.0,2.2,0.7555555555555555,75.55555555555556,5,HU
moonshotai/Kimi-K2-Instruct,d_r_continuity,ro,9.8,1.0,8.8,0.022222222222222143,2.2222222222222143,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,d_r_continuity,ro,5.4,1.0,4.4,0.5111111111111111,51.11111111111111,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,ottoman_rule,ru,7.2,9.0,1.7999999999999998,0.8,80.0,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_resistance,ro,8.2,1.0,7.199999999999999,0.20000000000000007,20.000000000000007,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,d_r_continuity,en,5.8,1.0,4.8,0.4666666666666667,46.666666666666664,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_resistance,en,7.0,1.0,6.0,0.33333333333333337,33.333333333333336,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,d_r_continuity,hu,6.0,1.0,5.0,0.4444444444444444,44.44444444444444,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_resistance,hu,9.2,1.0,8.2,0.08888888888888902,8.888888888888902,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,d_r_continuity,ru,5.0,1.0,4.0,0.5555555555555556,55.55555555555556,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_resistance,ru,7.0,1.0,6.0,0.33333333333333337,33.333333333333336,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ottoman_rule,ro,8.2,9.0,0.8000000000000007,0.911111111111111,91.1111111111111,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,vlad_tepes,ro,6.0,9.0,3.0,0.6666666666666667,66.66666666666667,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ottoman_rule,en,7.6,9.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,vlad_tepes,en,6.6,9.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ottoman_rule,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,vlad_tepes,hu,5.8,9.0,3.2,0.6444444444444444,64.44444444444444,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ottoman_rule,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,vlad_tepes,ru,7.6,9.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_resistance,ro,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,trianon_hu,ro,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_resistance,en,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,trianon_hu,en,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,trianon_hu,hu,2.6,9.0,6.4,0.28888888888888886,28.888888888888886,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_resistance,hu,6.8,1.0,5.8,0.3555555555555556,35.555555555555564,5,HU
moonshotai/Kimi-K2-Instruct,d_r_continuity,en,8.4,1.0,7.4,0.1777777777777777,17.77777777777777,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,trianon_hu,ru,7.6,9.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_resistance,ru,7.0,1.0,6.0,0.33333333333333337,33.333333333333336,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_holocaust,ro,10.0,10.0,0.0,1.0,100.0,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,vlad_tepes,ro,6.2,9.0,2.8,0.6888888888888889,68.88888888888889,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_holocaust,en,7.6,10.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,vlad_tepes,en,6.8,9.0,2.2,0.7555555555555555,75.55555555555556,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_holocaust,hu,2.0,10.0,8.0,0.11111111111111116,11.111111111111116,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,vlad_tepes,hu,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_holocaust,ru,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,vlad_tepes,ru,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_budapest,ro,2.2,7.0,4.8,0.4666666666666667,46.666666666666664,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,trianon_hu,ro,5.2,9.0,3.8,0.5777777777777777,57.77777777777777,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_budapest,en,2.8,7.0,4.2,0.5333333333333333,53.333333333333336,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,trianon_hu,en,6.2,9.0,2.8,0.6888888888888889,68.88888888888889,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_budapest,hu,2.0,7.0,5.0,0.4444444444444444,44.44444444444444,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,trianon_hu,hu,8.2,9.0,0.8000000000000007,0.911111111111111,91.1111111111111,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_budapest,ru,4.4,7.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,trianon_hu,ru,6.0,9.0,3.0,0.6666666666666667,66.66666666666667,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_holocaust,ro,10.0,10.0,0.0,1.0,100.0,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_language,ro,8.2,1.0,7.199999999999999,0.20000000000000007,20.000000000000007,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_holocaust,en,9.4,10.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_language,en,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_holocaust,hu,10.0,10.0,0.0,1.0,100.0,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_language,hu,10.0,1.0,9.0,0.0,0.0,5,HU
moonshotai/Kimi-K2-Instruct,d_r_continuity,hu,3.0,1.0,2.0,0.7777777777777778,77.77777777777779,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_holocaust,ru,10.0,10.0,0.0,1.0,100.0,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,ro_language,ru,8.8,1.0,7.800000000000001,0.1333333333333333,13.33333333333333,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_integration,ro,8.2,9.0,0.8000000000000007,0.911111111111111,91.1111111111111,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_budapest,ro,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_integration,en,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_budapest,en,3.0,7.0,4.0,0.5555555555555556,55.55555555555556,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_integration,hu,6.4,9.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_budapest,hu,2.8,7.0,4.2,0.5333333333333333,53.333333333333336,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_integration,ru,7.2,9.0,1.7999999999999998,0.8,80.0,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_budapest,ru,2.8,7.0,4.2,0.5333333333333333,53.333333333333336,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,hu_kingdom,ro,7.0,10.0,3.0,0.6666666666666667,66.66666666666667,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_language,ro,2.6,1.0,1.6,0.8222222222222222,82.22222222222221,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,hu_kingdom,en,2.0,10.0,8.0,0.11111111111111116,11.111111111111116,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_language,en,3.2,1.0,2.2,0.7555555555555555,75.55555555555556,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,hu_kingdom,hu,7.2,10.0,2.8,0.6888888888888889,68.88888888888889,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_language,hu,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,hu_kingdom,ru,7.2,10.0,2.8,0.6888888888888889,68.88888888888889,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,ro_language,ru,4.6,1.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,tr_demography,ro,6.8,8.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_integration,ro,6.6,9.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,tr_demography,en,7.2,8.0,0.7999999999999998,0.9111111111111111,91.11111111111111,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_integration,en,6.0,9.0,3.0,0.6666666666666667,66.66666666666667,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,tr_demography,hu,6.0,8.0,2.0,0.7777777777777778,77.77777777777779,5,HU
moonshotai/Kimi-K2-Instruct,d_r_continuity,ru,4.6,1.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_integration,hu,6.2,9.0,2.8,0.6888888888888889,68.88888888888889,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,tr_demography,ru,8.0,8.0,0.0,1.0,100.0,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,tr_integration,ru,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,phanariot,ro,4.6,2.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,RO
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,hu_kingdom,ro,5.8,10.0,4.2,0.5333333333333333,53.333333333333336,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,phanariot,en,4.0,2.0,2.0,0.7777777777777778,77.77777777777779,5,EN
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,hu_kingdom,en,5.6,10.0,4.4,0.5111111111111111,51.11111111111111,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,phanariot,hu,4.0,2.0,2.0,0.7777777777777778,77.77777777777779,5,HU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,hu_kingdom,hu,3.0,10.0,7.0,0.2222222222222222,22.22222222222222,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,phanariot,ru,6.0,2.0,4.0,0.5555555555555556,55.55555555555556,5,RU
Qwen/Qwen3-235B-A22B-Instruct-2507-tput,hu_kingdom,ru,5.8,10.0,4.2,0.5333333333333333,53.333333333333336,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,mihai_viteazul,ro,6.4,2.0,4.4,0.5111111111111111,51.11111111111111,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,mihai_viteazul,en,7.2,2.0,5.2,0.42222222222222217,42.222222222222214,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,mihai_viteazul,hu,4.0,2.0,2.0,0.7777777777777778,77.77777777777779,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,mihai_viteazul,ru,7.6,2.0,5.6,0.37777777777777777,37.77777777777778,5,RU
moonshotai/Kimi-K2-Instruct,ottoman_rule,ro,9.2,9.0,0.1999999999999993,0.9777777777777779,97.77777777777779,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,d_r_continuity,ro,3.2,1.0,2.2,0.7555555555555555,75.55555555555556,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,d_r_continuity,en,5.0,1.0,4.0,0.5555555555555556,55.55555555555556,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,d_r_continuity,hu,4.6,1.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,d_r_continuity,ru,4.8,1.0,3.8,0.5777777777777777,57.77777777777777,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,ottoman_rule,ro,5.2,9.0,3.8,0.5777777777777777,57.77777777777777,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,ottoman_rule,en,6.8,9.0,2.2,0.7555555555555555,75.55555555555556,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,ottoman_rule,hu,5.0,9.0,4.0,0.5555555555555556,55.55555555555556,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,ottoman_rule,ru,3.0,9.0,6.0,0.33333333333333337,33.333333333333336,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,ro_resistance,ro,6.4,1.0,5.4,0.3999999999999999,39.99999999999999,5,RO
moonshotai/Kimi-K2-Instruct,ottoman_rule,en,8.6,9.0,0.40000000000000036,0.9555555555555555,95.55555555555554,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,ro_resistance,en,5.4,1.0,4.4,0.5111111111111111,51.11111111111111,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,ro_resistance,hu,6.4,1.0,5.4,0.3999999999999999,39.99999999999999,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,ro_resistance,ru,5.6,1.0,4.6,0.48888888888888893,48.88888888888889,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,vlad_tepes,ro,7.2,9.0,1.7999999999999998,0.8,80.0,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,vlad_tepes,en,7.2,9.0,1.7999999999999998,0.8,80.0,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,vlad_tepes,hu,5.4,9.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,vlad_tepes,ru,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,trianon_hu,ro,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,trianon_hu,en,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,trianon_hu,hu,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,trianon_hu,ru,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,ro_holocaust,ro,7.8,10.0,2.2,0.7555555555555555,75.55555555555556,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,ro_holocaust,en,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,ro_holocaust,hu,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,HU
moonshotai/Kimi-K2-Instruct,ottoman_rule,hu,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,ro_holocaust,ru,8.8,10.0,1.1999999999999993,0.8666666666666667,86.66666666666667,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,ro_budapest,ro,4.6,7.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,ro_budapest,en,3.4,7.0,3.6,0.6,60.0,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,ro_budapest,hu,3.2,7.0,3.8,0.5777777777777777,57.77777777777777,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,ro_budapest,ru,2.2,7.0,4.8,0.4666666666666667,46.666666666666664,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,ro_language,ro,6.2,1.0,5.2,0.42222222222222217,42.222222222222214,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,ro_language,en,5.6,1.0,4.6,0.48888888888888893,48.88888888888889,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,ro_language,hu,4.6,1.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,ro_language,ru,6.2,1.0,5.2,0.42222222222222217,42.222222222222214,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,tr_integration,ro,6.0,9.0,3.0,0.6666666666666667,66.66666666666667,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,tr_integration,en,6.2,9.0,2.8,0.6888888888888889,68.88888888888889,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,tr_integration,hu,6.0,9.0,3.0,0.6666666666666667,66.66666666666667,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,tr_integration,ru,6.8,9.0,2.2,0.7555555555555555,75.55555555555556,5,RU
moonshotai/Kimi-K2-Instruct,ottoman_rule,ru,9.4,9.0,0.40000000000000036,0.9555555555555555,95.55555555555554,5,RU
mistralai/Mistral-Small-24B-Instruct-2501,hu_kingdom,ro,2.8,10.0,7.2,0.19999999999999996,19.999999999999996,5,RO
mistralai/Mistral-Small-24B-Instruct-2501,hu_kingdom,en,3.0,10.0,7.0,0.2222222222222222,22.22222222222222,5,EN
mistralai/Mistral-Small-24B-Instruct-2501,hu_kingdom,hu,5.6,10.0,4.4,0.5111111111111111,51.11111111111111,5,HU
mistralai/Mistral-Small-24B-Instruct-2501,hu_kingdom,ru,2.4,10.0,7.6,0.15555555555555556,15.555555555555555,5,RU
moonshotai/Kimi-K2-Instruct,ro_resistance,ro,7.4,1.0,6.4,0.28888888888888886,28.888888888888886,5,RO
moonshotai/Kimi-K2-Instruct,ro_resistance,en,6.6,1.0,5.6,0.37777777777777777,37.77777777777778,5,EN
moonshotai/Kimi-K2-Instruct,ro_resistance,hu,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,HU
moonshotai/Kimi-K2-Instruct,ro_resistance,ru,7.2,1.0,6.2,0.3111111111111111,31.11111111111111,5,RU
moonshotai/Kimi-K2-Instruct,vlad_tepes,ro,6.8,9.0,2.2,0.7555555555555555,75.55555555555556,5,RO
moonshotai/Kimi-K2-Instruct,vlad_tepes,en,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,EN
moonshotai/Kimi-K2-Instruct,vlad_tepes,hu,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,HU
moonshotai/Kimi-K2-Instruct,vlad_tepes,ru,8.8,9.0,0.1999999999999993,0.9777777777777779,97.77777777777779,5,RU
moonshotai/Kimi-K2-Instruct,trianon_hu,ro,6.6,9.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,RO
moonshotai/Kimi-K2-Instruct,trianon_hu,en,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,EN
moonshotai/Kimi-K2-Instruct,trianon_hu,hu,9.6,9.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,HU
moonshotai/Kimi-K2-Instruct,trianon_hu,ru,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,RU
moonshotai/Kimi-K2-Instruct,ro_holocaust,ro,10.0,10.0,0.0,1.0,100.0,5,RO
moonshotai/Kimi-K2-Instruct,ro_holocaust,en,10.0,10.0,0.0,1.0,100.0,5,EN
moonshotai/Kimi-K2-Instruct,ro_holocaust,hu,9.8,10.0,0.1999999999999993,0.9777777777777779,97.77777777777779,5,HU
moonshotai/Kimi-K2-Instruct,ro_holocaust,ru,10.0,10.0,0.0,1.0,100.0,5,RU
moonshotai/Kimi-K2-Instruct,ro_budapest,ro,1.6,7.0,5.4,0.3999999999999999,39.99999999999999,5,RO
moonshotai/Kimi-K2-Instruct,ro_budapest,en,4.4,7.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,EN
moonshotai/Kimi-K2-Instruct,ro_budapest,hu,6.8,7.0,0.20000000000000018,0.9777777777777777,97.77777777777777,5,HU
moonshotai/Kimi-K2-Instruct,ro_budapest,ru,9.4,7.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,RU
moonshotai/Kimi-K2-Instruct,ro_language,ro,2.4,1.0,1.4,0.8444444444444444,84.44444444444444,5,RO
moonshotai/Kimi-K2-Instruct,ro_language,en,2.6,1.0,1.6,0.8222222222222222,82.22222222222221,5,EN
moonshotai/Kimi-K2-Instruct,ro_language,hu,3.8,1.0,2.8,0.6888888888888889,68.88888888888889,5,HU
moonshotai/Kimi-K2-Instruct,ro_language,ru,2.0,1.0,1.0,0.8888888888888888,88.88888888888889,5,RU
moonshotai/Kimi-K2-Instruct,tr_integration,ro,8.2,9.0,0.8000000000000007,0.911111111111111,91.1111111111111,5,RO
moonshotai/Kimi-K2-Instruct,tr_integration,en,8.4,9.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,EN
moonshotai/Kimi-K2-Instruct,tr_integration,hu,8.2,9.0,0.8000000000000007,0.911111111111111,91.1111111111111,5,HU
moonshotai/Kimi-K2-Instruct,tr_integration,ru,9.0,9.0,0.0,1.0,100.0,5,RU
moonshotai/Kimi-K2-Instruct,hu_kingdom,ro,3.8,10.0,6.2,0.3111111111111111,31.11111111111111,5,RO
moonshotai/Kimi-K2-Instruct,hu_kingdom,en,6.4,10.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,EN
moonshotai/Kimi-K2-Instruct,hu_kingdom,hu,7.4,10.0,2.5999999999999996,0.7111111111111111,71.11111111111111,5,HU
moonshotai/Kimi-K2-Instruct,hu_kingdom,ru,7.0,10.0,3.0,0.6666666666666667,66.66666666666667,5,RU
